Entity,Code,Year,"Homicide rate per 100,000 population",World region according to OWID
Portugal,PRT,2018,0.7844768,Europe
Portugal,PRT,2019,0.7057768,Europe
Portugal,PRT,2020,0.7810602,Europe
Portugal,PRT,2021,0.78914785,Europe
Portugal,PRT,2022,0.71997195,Europe
Puerto Rico,PRI,1990,16.944136,North America
Puerto Rico,PRI,1991,22.861654,North America
Puerto Rico,PRI,1992,23.957462,North America
Puerto Rico,PRI,1993,26.228928,North America
Puerto Rico,PRI,1994,27.140717,North America
Puerto Rico,PRI,1995,23.391825,North America
Puerto Rico,PRI,1996,23.333647,North America
Puerto Rico,PRI,1997,19.329449,North America
Puerto Rico,PRI,1998,17.291876,North America
Puerto Rico,PRI,1999,15.627981,North America
Puerto Rico,PRI,2000,19.26577,North America
Puerto Rico,PRI,2001,21.033236,North America
Puerto Rico,PRI,2002,21.518286,North America
Puerto Rico,PRI,2003,21.492138,North America
Puerto Rico,PRI,2004,22.192057,North America
Puerto Rico,PRI,2005,21.776917,North America
Puerto Rico,PRI,2006,20.735048,North America
Puerto Rico,PRI,2007,20.568216,North America
Puerto Rico,PRI,2008,23.31209,North America
Puerto Rico,PRI,2009,25.595617,North America
Puerto Rico,PRI,2010,27.726662,North America
Puerto Rico,PRI,2011,32.005775,North America
Puerto Rico,PRI,2012,27.835506,North America
Puerto Rico,PRI,2013,25.618496,North America
Puerto Rico,PRI,2014,19.745516,North America
Puerto Rico,PRI,2015,17.43421,North America
Puerto Rico,PRI,2016,20.25312,North America
Puerto Rico,PRI,2017,21.59037,North America
Puerto Rico,PRI,2018,20.181953,North America
Puerto Rico,PRI,2019,19.251661,North America
Puerto Rico,PRI,2020,16.972927,North America
Puerto Rico,PRI,2021,19.426966,North America
Puerto Rico,PRI,2022,17.649046,North America
Puerto Rico,PRI,2023,14.589658,North America
Puerto Rico,PRI,2024,15.082295,North America
Qatar,QAT,1990,0.9087284,Asia
Qatar,QAT,1991,0.879406,Asia
Qatar,QAT,1992,1.277528,Asia
Qatar,QAT,1993,0.8255176,Asia
Qatar,QAT,1994,1.0010822,Asia
Qatar,QAT,1998,0.34450683,Asia
Qatar,QAT,1999,0.4897955,Asia
Qatar,QAT,2000,0.1550414,Asia
Qatar,QAT,2001,0.7375447,Asia
Qatar,QAT,2004,0.64655244,Asia
Qatar,QAT,2005,0.7269137,Asia
Qatar,QAT,2006,0.5139639,Asia
Qatar,QAT,2007,0.74466634,Asia
Qatar,QAT,2008,0.8409613,Asia
Qatar,QAT,2009,0.50439787,Asia
Qatar,QAT,2010,0.23402357,Asia
Qatar,QAT,2011,0.22087854,Asia
Qatar,QAT,2012,0.36704618,Asia
Qatar,QAT,2013,0.4427737,Asia
Qatar,QAT,2014,0.40570292,Asia
Qatar,QAT,2015,0.24718513,Asia
Qatar,QAT,2016,0.46164995,Asia
Qatar,QAT,2017,0.44334275,Asia
Qatar,QAT,2018,0.362169,Asia
Qatar,QAT,2019,0.39314905,Asia
Qatar,QAT,2020,0.42805547,Asia
Qatar,QAT,2021,0.31971785,Asia
Qatar,QAT,2022,0.06914541,Asia
Reunion,REU,2004,2.88582,Africa
Reunion,REU,2005,3.1241252,Africa
Reunion,REU,2006,2.3553345,Africa
Reunion,REU,2007,2.931373,Africa
Reunion,REU,2008,2.1674004,Africa
Reunion,REU,2009,1.7889781,Africa
Romania,ROU,1990,3.4699926,Europe
Romania,ROU,1991,3.5995343,Europe
Romania,ROU,1992,3.661774,Europe
Romania,ROU,1993,3.2264771,Europe
Romania,ROU,1994,3.4100533,Europe
Romania,ROU,1995,3.3454378,Europe
Romania,ROU,1996,3.2029228,Europe
Romania,ROU,1997,3.0921607,Europe
Romania,ROU,1998,2.5173995,Europe
Romania,ROU,1999,2.553442,Europe
Romania,ROU,2000,2.5219696,Europe
Romania,ROU,2001,3.1888807,Europe
Romania,ROU,2002,3.0133188,Europe
Romania,ROU,2003,3.2231996,Europe
Romania,ROU,2004,2.275359,Europe
Romania,ROU,2005,2.041164,Europe
Romania,ROU,2006,1.6971123,Europe
Romania,ROU,2007,1.8159416,Europe
Romania,ROU,2008,1.4576174,Europe
Romania,ROU,2009,1.2538316,Europe
Romania,ROU,2010,1.3018428,Europe
Romania,ROU,2011,1.0107479,Europe
Romania,ROU,2012,1.051668,Europe
Romania,ROU,2013,1.0865816,Europe
Romania,ROU,2014,1.62759,Europe
Romania,ROU,2015,1.706002,Europe
Romania,ROU,2016,1.5472479,Europe
Romania,ROU,2017,1.295113,Europe
Romania,ROU,2018,1.2756487,Europe
Romania,ROU,2019,1.2511832,Europe
Romania,ROU,2020,1.4490161,Europe
Romania,ROU,2021,1.2676536,Europe
Romania,ROU,2022,1.2886885,Europe
Romania,ROU,2023,1.1088748,Europe
Romania,ROU,2024,1.1201626,Europe
Russia,RUS,1990,14.193224,Europe
Russia,RUS,1991,15.136325,Europe
Russia,RUS,1992,22.772572,Europe
Russia,RUS,1993,30.418112,Europe
Russia,RUS,1994,32.300785,Europe
Russia,RUS,1995,30.518965,Europe
Russia,RUS,1996,26.39235,Europe
Russia,RUS,1997,23.668655,Europe
Russia,RUS,1998,22.726913,Europe
Russia,RUS,1999,25.960669,Europe
Russia,RUS,2000,28.00615,Europe
Russia,RUS,2001,29.374348,Europe
Russia,RUS,2002,30.322153,Europe
Russia,RUS,2003,28.645853,Europe
Russia,RUS,2004,27.039518,Europe
Russia,RUS,2005,24.644897,Europe
Russia,RUS,2006,20.016245,Europe
Russia,RUS,2007,17.640097,Europe
Russia,RUS,2008,12.647081,Europe
Russia,RUS,2009,12.274349,Europe
Russia,RUS,2010,11.595555,Europe
Russia,RUS,2011,11.229227,Europe
Russia,RUS,2012,11.259882,Europe
Russia,RUS,2013,11.087514,Europe
Russia,RUS,2014,11.39619,Europe
Russia,RUS,2015,11.455697,Europe
Russia,RUS,2016,10.88225,Europe
Russia,RUS,2017,9.093161,Europe
Russia,RUS,2018,8.170448,Europe
Russia,RUS,2019,7.644691,Europe
Russia,RUS,2020,7.308127,Europe
Russia,RUS,2021,6.7651253,Europe
Russia,RUS,2024,7.8214107,Europe
Rwanda,RWA,2006,3.4303856,Africa
Rwanda,RWA,2007,2.8063023,Africa
Rwanda,RWA,2008,1.468748,Africa
Rwanda,RWA,2010,2.820436,Africa
Rwanda,RWA,2012,2.3638258,Africa
Rwanda,RWA,2013,3.236176,Africa
Rwanda,RWA,2014,3.7660286,Africa
Rwanda,RWA,2015,2.5171773,Africa
Rwanda,RWA,2016,3.288816,Africa
Rwanda,RWA,2017,3.8518085,Africa
Rwanda,RWA,2018,2.2821918,Africa
Rwanda,RWA,2019,3.1621535,Africa
Rwanda,RWA,2020,3.6124742,Africa
Saint Helena,SHN,1994,0,Africa
Saint Helena,SHN,1995,0,Africa
Saint Helena,SHN,1996,0,Africa
Saint Helena,SHN,1997,0,Africa
Saint Helena,SHN,1998,0,Africa
Saint Helena,SHN,1999,0,Africa
Saint Helena,SHN,2000,0,Africa
Saint Helena,SHN,2001,0,Africa
Saint Helena,SHN,2002,0,Africa
Saint Helena,SHN,2003,0,Africa
Saint Helena,SHN,2004,17.695984,Africa
Saint Helena,SHN,2005,0,Africa
Saint Helena,SHN,2006,0,Africa
Saint Helena,SHN,2007,0,Africa
Saint Helena,SHN,2008,0,Africa
Saint Helena,SHN,2009,0,Africa
Saint Kitts and Nevis,KNA,1995,9.450456,North America
Saint Kitts and Nevis,KNA,1996,9.329011,North America
Saint Kitts and Nevis,KNA,1997,16.118633,North America
Saint Kitts and Nevis,KNA,1998,18.182852,North America
Saint Kitts and Nevis,KNA,1999,13.452613,North America
Saint Kitts and Nevis,KNA,2000,6.6302004,North America
Saint Kitts and Nevis,KNA,2001,13.111745,North America
Saint Kitts and Nevis,KNA,2002,10.864723,North America
Saint Kitts and Nevis,KNA,2003,21.656036,North America
Saint Kitts and Nevis,KNA,2004,23.750662,North America
Saint Kitts and Nevis,KNA,2005,17.227642,North America
Saint Kitts and Nevis,KNA,2006,36.505363,North America
Saint Kitts and Nevis,KNA,2007,34.257206,North America
Saint Kitts and Nevis,KNA,2008,49.108574,North America
Saint Kitts and Nevis,KNA,2009,57.54905,North America
Saint Kitts and Nevis,KNA,2010,44.827255,North America
Saint Kitts and Nevis,KNA,2011,72.51709,North America
Saint Kitts and Nevis,KNA,2012,38.271,North America
Saint Kitts and Nevis,KNA,2016,63.72877,North America
Saint Kitts and Nevis,KNA,2017,48.883648,North America
Saint Kitts and Nevis,KNA,2018,48.927322,North America
Saint Kitts and Nevis,KNA,2019,25.558289,North America
Saint Kitts and Nevis,KNA,2020,21.33561,North America
Saint Kitts and Nevis,KNA,2021,29.938198,North America
Saint Kitts and Nevis,KNA,2022,23.549812,North America
Saint Lucia,LCA,1990,10.155488,North America
Saint Lucia,LCA,1991,7.1674314,North America
Saint Lucia,LCA,1992,9.8858185,North America
Saint Lucia,LCA,1993,5.566166,North America
Saint Lucia,LCA,1994,6.8544793,North America
Saint Lucia,LCA,1995,10.795639,North America
Saint Lucia,LCA,1996,7.9767876,North America
Saint Lucia,LCA,1997,8.520735,North America
Saint Lucia,LCA,1998,9.051148,North America
Saint Lucia,LCA,1999,10.210464,North America
Saint Lucia,LCA,2000,14.500429,North America
Saint Lucia,LCA,2001,21.218636,North America
Saint Lucia,LCA,2002,25.983507,North America
Saint Lucia,LCA,2003,22.08921,North America
Saint Lucia,LCA,2004,22.528145,North America
Saint Lucia,LCA,2005,24.780975,North America
Saint Lucia,LCA,2006,25.804283,North America
Saint Lucia,LCA,2007,17.286806,North America
Saint Lucia,LCA,2008,23.10324,North America
Saint Lucia,LCA,2009,22.958937,North America
Saint Lucia,LCA,2010,25.745071,North America
Saint Lucia,LCA,2011,26.775164,North America
Saint Lucia,LCA,2012,22.597364,North America
Saint Lucia,LCA,2013,19.0346,North America
Saint Lucia,LCA,2014,19.524689,North America
Saint Lucia,LCA,2015,16.008736,North America
Saint Lucia,LCA,2016,17.07981,North America
Saint Lucia,LCA,2017,27.786915,North America
Saint Lucia,LCA,2018,20.901947,North America
Saint Lucia,LCA,2019,25.891935,North America
Saint Lucia,LCA,2020,29.172428,North America
Saint Lucia,LCA,2021,39.210854,North America
Saint Lucia,LCA,2022,36.916676,North America
Saint Lucia,LCA,2023,39.04409,North America
Saint Martin (French part),MAF,2011,21.581667,North America
Saint Martin (French part),MAF,2012,5.3654547,North America
Saint Martin (French part),MAF,2013,21.379799,North America
Saint Martin (French part),MAF,2014,21.36153,North America
Saint Martin (French part),MAF,2015,16.05609,North America
Saint Martin (French part),MAF,2016,26.899797,North America
Saint Pierre and Miquelon,SPM,2006,0,North America
Saint Pierre and Miquelon,SPM,2007,0,North America
Saint Pierre and Miquelon,SPM,2008,16.565891,North America
Saint Pierre and Miquelon,SPM,2009,16.585123,North America
Saint Vincent and the Grenadines,VCT,1990,9.837942,North America
Saint Vincent and the Grenadines,VCT,1991,16.039707,North America
Saint Vincent and the Grenadines,VCT,1992,15.99872,North America
Saint Vincent and the Grenadines,VCT,1993,12.418504,North America
Saint Vincent and the Grenadines,VCT,1994,11.51283,North America
Saint Vincent and the Grenadines,VCT,1995,17.691679,North America
Saint Vincent and the Grenadines,VCT,1996,21.216595,North America
Saint Vincent and the Grenadines,VCT,1997,7.954711,North America
Saint Vincent and the Grenadines,VCT,1998,21.20516,North America
Saint Vincent and the Grenadines,VCT,1999,12.349381,North America
Saint Vincent and the Grenadines,VCT,2000,17.614162,North America
Saint Vincent and the Grenadines,VCT,2001,10.572594,North America
Saint Vincent and the Grenadines,VCT,2002,17.645008,North America
Saint Vincent and the Grenadines,VCT,2003,15.909282,North America
Saint Vincent and the Grenadines,VCT,2004,25.701359,North America
Saint Vincent and the Grenadines,VCT,2005,23.12149,North America
Saint Vincent and the Grenadines,VCT,2006,17.854912,North America
Saint Vincent and the Grenadines,VCT,2007,35.864307,North America
Saint Vincent and the Grenadines,VCT,2008,14.410714,North America
Saint Vincent and the Grenadines,VCT,2009,20.812973,North America
Saint Vincent and the Grenadines,VCT,2010,22.735851,North America
Saint Vincent and the Grenadines,VCT,2016,37.61219,North America
Saint Vincent and the Grenadines,VCT,2017,36.909798,North America
Saint Vincent and the Grenadines,VCT,2018,32.40379,North America
Saint Vincent and the Grenadines,VCT,2019,18.239943,North America
Saint Vincent and the Grenadines,VCT,2020,31.87605,North America
Saint Vincent and the Grenadines,VCT,2021,31.115995,North America
Saint Vincent and the Grenadines,VCT,2022,41.15791,North America
Samoa,WSM,2009,8.354503,Oceania
Samoa,WSM,2010,8.289189,Oceania
Samoa,WSM,2013,3.0261993,Oceania
Samoa,WSM,2017,3.407744,Oceania
Samoa,WSM,2018,6.262585,Oceania
San Marino,SMR,1995,0,Europe
San Marino,SMR,1996,0,Europe
San Marino,SMR,1997,0,Europe
San Marino,SMR,1998,0,Europe
San Marino,SMR,1999,0,Europe
San Marino,SMR,2000,0,Europe
San Marino,SMR,2001,0,Europe
San Marino,SMR,2002,3.6376202,Europe
San Marino,SMR,2003,0,Europe
San Marino,SMR,2004,0,Europe
San Marino,SMR,2005,0,Europe
San Marino,SMR,2006,0,Europe
San Marino,SMR,2007,0,Europe
San Marino,SMR,2008,0,Europe
San Marino,SMR,2009,0,Europe
San Marino,SMR,2010,0,Europe
San Marino,SMR,2011,0,Europe
Sao Tome and Principe,STP,1990,6.5051227,Africa
Sao Tome and Principe,STP,1991,5.5689697,Africa
Sao Tome and Principe,STP,1992,9.36695,Africa
Sao Tome and Principe,STP,1993,6.131819,Africa
Sao Tome and Principe,STP,1994,6.0271597,Africa
Sao Tome and Principe,STP,2006,2.4149048,Africa
Sao Tome and Principe,STP,2007,2.3571076,Africa
Sao Tome and Principe,STP,2008,8.05556,Africa
Sao Tome and Principe,STP,2009,2.8113027,Africa
Sao Tome and Principe,STP,2010,3.3002937,Africa
Sao Tome and Principe,STP,2011,3.2318966,Africa
Saudi Arabia,SAU,1999,1.1892394,Asia
Saudi Arabia,SAU,2000,1.0693718,Asia
Saudi Arabia,SAU,2001,1.3437866,Asia
Saudi Arabia,SAU,2002,1.5912089,Asia
Saudi Arabia,SAU,2003,1.330724,Asia
Saudi Arabia,SAU,2004,1.5302895,Asia
Saudi Arabia,SAU,2005,1.4445603,Asia
Saudi Arabia,SAU,2006,1.1883047,Asia
Saudi Arabia,SAU,2007,1.1847116,Asia
Saudi Arabia,SAU,2018,0.7376885,Asia
Saudi Arabia,SAU,2019,0.93525994,Asia
Scotland,,1990,1.5007176,
Scotland,,1991,1.2590172,
Scotland,,1992,2.1629615,
Scotland,,1993,2.2386038,
Scotland,,1994,2.1363292,
Scotland,,1995,2.4492083,
Scotland,,1996,2.4743774,
Scotland,,1997,1.6918011,
Scotland,,1998,1.8908544,
Scotland,,1999,2.365954,
Scotland,,2000,2.093645,
Scotland,,2001,2.2905889,
Scotland,,2002,2.4674299,
Scotland,,2003,2.1505377,
Scotland,,2004,2.6945696,
Scotland,,2005,1.859027,
Scotland,,2006,2.337814,
Scotland,,2007,2.2243714,
Scotland,,2008,1.902785,
Scotland,,2009,1.5673082,
Scotland,,2010,1.9003459,
Scotland,,2011,1.7547501,
Scotland,,2012,1.1856369,
Scotland,,2013,1.1637292,
Scotland,,2014,1.1780986,
Scotland,,2015,1.098083,
Scotland,,2016,1.202657,
Scotland,,2017,1.0875977,
Scotland,,2018,1.1768817,
Scotland,,2019,1.226365,
Scotland,,2020,1.0794,
Scotland,,2021,0.96717095,
Scotland,,2022,0.9466059,
Scotland,,2023,1.0382324,
Serbia,SRB,2000,2.963115,Europe
Serbia,SRB,2001,3.1756706,Europe
Serbia,SRB,2002,2.6257942,Europe
Serbia,SRB,2003,2.3185549,Europe
Serbia,SRB,2004,2.1676373,Europe
Serbia,SRB,2005,1.9498264,Europe
Serbia,SRB,2006,2.076845,Europe
Serbia,SRB,2007,2.2851832,Europe
Serbia,SRB,2008,1.8781159,Europe
Serbia,SRB,2009,2.073977,Europe
Serbia,SRB,2010,1.7847812,Europe
Serbia,SRB,2011,1.7515612,Europe
Serbia,SRB,2012,1.5017837,Europe
Serbia,SRB,2013,1.9103432,Europe
Serbia,SRB,2014,1.6327202,Europe
Serbia,SRB,2015,1.3932908,Europe
Serbia,SRB,2016,1.6278228,Europe
Serbia,SRB,2017,1.2158043,Europe
Serbia,SRB,2018,1.4957224,Europe
Serbia,SRB,2019,1.2632512,Europe
Serbia,SRB,2020,1.2160146,Europe
Serbia,SRB,2021,1.1264837,Europe
Serbia,SRB,2022,1.0896432,Europe
Serbia,SRB,2023,1.314002,Europe
Seychelles,SYC,2004,11.343592,Africa
Seychelles,SYC,2006,9.958727,Africa
Seychelles,SYC,2007,8.746228,Africa
Seychelles,SYC,2008,6.483157,Africa
Seychelles,SYC,2009,14.952792,Africa
Seychelles,SYC,2010,9.476577,Africa
Seychelles,SYC,2011,16.490765,Africa
Seychelles,SYC,2012,4.018364,Africa
Seychelles,SYC,2013,17.63107,Africa
Seychelles,SYC,2014,15.288402,Africa
Seychelles,SYC,2015,6.528054,Africa
Seychelles,SYC,2016,10.926872,Africa
Seychelles,SYC,2017,6.22629,Africa
Seychelles,SYC,2018,7.8233657,Africa
Seychelles,SYC,2019,8.499751,Africa
Seychelles,SYC,2020,7.4818563,Africa
Seychelles,SYC,2021,4.065454,Africa
Seychelles,SYC,2022,7.966699,Africa
Sierra Leone,SLE,2004,2.0912235,Africa
Sierra Leone,SLE,2005,1.7994397,Africa
Sierra Leone,SLE,2006,1.7957261,Africa
Sierra Leone,SLE,2007,2.3306973,Africa
Sierra Leone,SLE,2008,3.121436,Africa
Sierra Leone,SLE,2009,2.6091352,Africa
Sierra Leone,SLE,2010,2.6194358,Africa
Sierra Leone,SLE,2011,2.9277072,Africa
Sierra Leone,SLE,2012,1.7249064,Africa
Sierra Leone,SLE,2015,1.7619505,Africa
Sierra Leone,SLE,2020,2.2243123,Africa
Singapore,SGP,1990,1.5462607,Asia
Singapore,SGP,1991,1.6261246,Asia
Singapore,SGP,1992,1.3327281,Asia
Singapore,SGP,1993,1.7480979,Asia
Singapore,SGP,1994,1.4336636,Asia
Singapore,SGP,1995,1.528176,Asia
Singapore,SGP,1996,0.9005174,Asia
Singapore,SGP,1997,1.0008897,Asia
Singapore,SGP,1998,1.0252684,Asia
Singapore,SGP,1999,0.98322046,Asia
Singapore,SGP,2000,1.0160474,Asia
Singapore,SGP,2001,0.7774225,Asia
Singapore,SGP,2002,0.7475477,Asia
Singapore,SGP,2003,0.6524505,Asia
Singapore,SGP,2004,0.4792982,Asia
Singapore,SGP,2006,0.38574487,Asia
Singapore,SGP,2007,0.39160103,Asia
Singapore,SGP,2008,0.56171113,Asia
Singapore,SGP,2009,0.40253052,Asia
Singapore,SGP,2010,0.37423572,Asia
Singapore,SGP,2011,0.30874684,Asia
Singapore,SGP,2012,0.20780832,Asia
Singapore,SGP,2013,0.31565723,Asia
Singapore,SGP,2014,0.25650892,Asia
Singapore,SGP,2015,0.2533781,Asia
Singapore,SGP,2016,0.32270038,Asia
Singapore,SGP,2017,0.19628562,Asia
Singapore,SGP,2018,0.15973394,Asia
Singapore,SGP,2019,0.21165654,Asia
Singapore,SGP,2020,0.17793117,Asia
Singapore,SGP,2021,0.108180426,Asia
Singapore,SGP,2022,0.12389634,Asia
Singapore,SGP,2023,0.06909549,Asia
Slovakia,SVK,1990,1.7660202,Europe
Slovakia,SVK,1991,2.4220066,Europe
Slovakia,SVK,1993,2.572113,Europe
Slovakia,SVK,1994,2.4142697,Europe
Slovakia,SVK,1995,2.39061,Europe
Slovakia,SVK,1996,2.4615712,Europe
Slovakia,SVK,1997,2.6071835,Europe
Slovakia,SVK,1998,2.3814857,Europe
Slovakia,SVK,1999,2.6217418,Europe
Slovakia,SVK,2000,2.39777,Europe
Slovakia,SVK,2001,2.1935382,Europe
Slovakia,SVK,2002,2.2500377,Europe
Slovakia,SVK,2003,2.5482702,Europe
Slovakia,SVK,2004,2.0089142,Europe
Slovakia,SVK,2005,1.7296871,Europe
Slovakia,SVK,2006,1.5250577,Europe
Slovakia,SVK,2007,1.5250143,Europe
Slovakia,SVK,2008,1.5987743,Europe
Slovakia,SVK,2009,1.4484484,Europe
Slovakia,SVK,2010,1.650639,Europe
Slovakia,SVK,2011,1.7784007,Europe
Slovakia,SVK,2012,1.3876371,Europe
Slovakia,SVK,2013,1.4416622,Europe
Slovakia,SVK,2014,1.3295833,Europe
Slovakia,SVK,2015,0.88556343,Europe
Slovakia,SVK,2016,1.1055304,Europe
Slovakia,SVK,2017,1.4717515,Europe
Slovakia,SVK,2018,1.2308863,Europe
Slovakia,SVK,2019,1.3943354,Europe
Slovakia,SVK,2020,1.1548988,Europe
Slovakia,SVK,2021,1.0105169,Europe
Slovakia,SVK,2022,0.76737607,Europe
Slovakia,SVK,2023,1.1235844,Europe
Slovenia,SVN,1990,2.0520449,Europe
Slovenia,SVN,1991,2.0008073,Europe
Slovenia,SVN,1992,2.4049802,Europe
Slovenia,SVN,1993,1.3060007,Europe
Slovenia,SVN,1994,2.0621026,Europe
Slovenia,SVN,1995,2.2131739,Europe
Slovenia,SVN,1996,1.9126301,Europe
Slovenia,SVN,1997,1.8141527,Europe
Slovenia,SVN,1998,0.7070477,Europe
Slovenia,SVN,1999,1.2618654,Europe
Slovenia,SVN,2000,1.8119444,Europe
Slovenia,SVN,2001,1.4072622,Europe
Slovenia,SVN,2002,1.8076178,Europe
Slovenia,SVN,2003,1.0539576,Europe
Slovenia,SVN,2004,1.3543712,Europe
Slovenia,SVN,2005,1.0015457,Europe
Slovenia,SVN,2006,0.5990673,Europe
Slovenia,SVN,2007,1.1915652,Europe
Slovenia,SVN,2008,0.4938063,Europe
Slovenia,SVN,2009,0.63862985,Europe
Slovenia,SVN,2010,0.73363554,Europe
Slovenia,SVN,2011,0.7809434,Europe
Slovenia,SVN,2012,0.6818223,Europe
Slovenia,SVN,2013,0.5835323,Europe
Slovenia,SVN,2014,0.77730256,Europe
Slovenia,SVN,2015,0.97089875,Europe
Slovenia,SVN,2016,0.48511356,Europe
Slovenia,SVN,2017,0.9212523,Europe
Slovenia,SVN,2018,0.43489176,Europe
Slovenia,SVN,2019,0.6719658,Europe
Slovenia,SVN,2020,0.5232067,Europe
Slovenia,SVN,2021,0.42583513,Europe
Slovenia,SVN,2022,0.61459094,Europe
Slovenia,SVN,2023,0.56646633,Europe
Solomon Islands,SLB,2004,4.2139773,Oceania
Solomon Islands,SLB,2005,5.382126,Oceania
Solomon Islands,SLB,2006,4.6786623,Oceania
Solomon Islands,SLB,2007,5.1983833,Oceania
Solomon Islands,SLB,2008,3.7343502,Oceania
South Africa,ZAF,1994,59.005814,Africa
South Africa,ZAF,1995,60.341404,Africa
South Africa,ZAF,1996,56.445694,Africa
South Africa,ZAF,1997,53.61878,Africa
South Africa,ZAF,1998,54.35935,Africa
South Africa,ZAF,1999,48.371147,Africa
South Africa,ZAF,2000,46.136833,Africa
South Africa,ZAF,2001,44.999874,Africa
South Africa,ZAF,2002,44.88393,Africa
South Africa,ZAF,2003,40.87393,Africa
South Africa,ZAF,2004,38.35978,Africa
South Africa,ZAF,2005,37.437843,Africa
South Africa,ZAF,2006,38.213318,Africa
South Africa,ZAF,2007,36.41503,Africa
South Africa,ZAF,2008,35.379326,Africa
South Africa,ZAF,2009,32.413456,Africa
South Africa,ZAF,2010,30.362572,Africa
South Africa,ZAF,2011,29.349825,Africa
South Africa,ZAF,2012,30.145456,Africa
South Africa,ZAF,2013,31.132729,Africa
South Africa,ZAF,2014,32.026356,Africa
South Africa,ZAF,2015,32.919315,Africa
South Africa,ZAF,2016,33.21018,Africa
South Africa,ZAF,2017,35.284016,Africa
South Africa,ZAF,2018,35.865765,Africa
South Africa,ZAF,2019,35.787476,Africa
South Africa,ZAF,2020,32.977566,Africa
South Africa,ZAF,2021,40.94298,Africa
South Africa,ZAF,2022,43.720257,Africa
South Korea,KOR,1990,0.4719276,Asia
South Korea,KOR,1991,0.4873072,Asia
South Korea,KOR,1992,0.53701943,Asia
South Korea,KOR,1993,0.6826619,Asia
South Korea,KOR,1994,0.49528953,Asia
South Korea,KOR,1995,0.5029425,Asia
South Korea,KOR,1996,0.53985935,Asia
South Korea,KOR,1997,0.6037599,Asia
South Korea,KOR,1998,0.8170135,Asia
South Korea,KOR,1999,0.8272742,Asia
South Korea,KOR,2000,0.79108614,Asia
South Korea,KOR,2001,0.8654862,Asia
South Korea,KOR,2002,0.7838187,Asia
South Korea,KOR,2003,0.81369984,Asia
South Korea,KOR,2004,0.8804289,Asia
South Korea,KOR,2005,0.8589646,Asia
South Korea,KOR,2006,0.86587715,Asia
South Korea,KOR,2007,0.89334863,Asia
South Korea,KOR,2008,0.88845104,Asia
South Korea,KOR,2009,1.0964376,Asia
South Korea,KOR,2010,0.9937274,Asia
South Korea,KOR,2011,0.8203121,Asia
South Korea,KOR,2012,0.8770236,Asia
South Korea,KOR,2013,0.7029994,Asia
South Korea,KOR,2014,0.74595773,Asia
South Korea,KOR,2015,0.73552614,Asia
South Korea,KOR,2016,0.69398636,Asia
South Korea,KOR,2017,0.58462185,Asia
South Korea,KOR,2018,0.598363,Asia
South Korea,KOR,2019,0.5737152,Asia
South Korea,KOR,2020,0.59392405,Asia
South Korea,KOR,2021,0.47253147,Asia
South Korea,KOR,2022,0.49630657,Asia
South Korea,KOR,2023,0.4773063,Asia
South Sudan,SSD,2012,13.982581,Africa
South-Eastern Asia (UN),,2000,3.1257408,
South-Eastern Asia (UN),,2001,2.9863963,
South-Eastern Asia (UN),,2002,2.955164,
South-Eastern Asia (UN),,2003,3.2073977,
South-Eastern Asia (UN),,2004,2.7066855,
South-Eastern Asia (UN),,2005,2.7773306,
South-Eastern Asia (UN),,2006,2.6823075,
South-Eastern Asia (UN),,2007,2.586095,
South-Eastern Asia (UN),,2008,2.4168687,
South-Eastern Asia (UN),,2009,2.9084435,
South-Eastern Asia (UN),,2010,2.7483287,
South-Eastern Asia (UN),,2011,2.7314553,
South-Eastern Asia (UN),,2012,2.7797084,
South-Eastern Asia (UN),,2013,2.7542932,
South-Eastern Asia (UN),,2014,2.7493308,
South-Eastern Asia (UN),,2015,2.7088077,
South-Eastern Asia (UN),,2016,2.8627706,
South-Eastern Asia (UN),,2017,2.3326628,
South-Eastern Asia (UN),,2018,1.86159,
South-Eastern Asia (UN),,2019,1.6759139,
South-Eastern Asia (UN),,2020,1.7222277,
South-Eastern Asia (UN),,2021,3.6561062,
South-Eastern Asia (UN),,2022,1.6631913,
South-Eastern Asia (UN),,2023,1.630939,
Southern Asia (UN),,2000,4.382836,
Southern Asia (UN),,2001,4.269589,
Southern Asia (UN),,2002,4.1326656,
Southern Asia (UN),,2003,3.9517062,
Southern Asia (UN),,2004,4.0896125,
Southern Asia (UN),,2005,3.9269078,
Southern Asia (UN),,2006,3.9444828,
Southern Asia (UN),,2007,3.9356089,
Southern Asia (UN),,2008,4.0223,
Southern Asia (UN),,2009,3.931036,
Southern Asia (UN),,2010,3.9102802,
Southern Asia (UN),,2011,3.9629288,
Southern Asia (UN),,2012,3.9422324,
Southern Asia (UN),,2013,3.8420742,
Southern Asia (UN),,2014,3.8511937,
Southern Asia (UN),,2015,3.4341023,
Southern Asia (UN),,2016,3.1503236,
Southern Asia (UN),,2017,3.0806518,
Southern Asia (UN),,2018,3.0510511,
Southern Asia (UN),,2019,2.998955,
Southern Asia (UN),,2020,2.9893792,
Southern Asia (UN),,2021,2.9573863,
Southern Asia (UN),,2022,2.9226363,
Southern Asia (UN),,2023,2.961614,
Southern Europe (UN),,2000,1.6247692,
Southern Europe (UN),,2001,1.6369156,
Southern Europe (UN),,2002,1.5407887,
Southern Europe (UN),,2003,1.478491,
Southern Europe (UN),,2004,1.380544,
